alpha,beta,gamma,delta,fitness
0.040735826074713134,0.2174522708885665,0.384400769836276,0.35741113320044426,0.4095202324771919
0.028224214889129826,8.152529931369758e-05,0.4611296817618468,0.5105645780497097,0.23414090413053845
0.3206751263503964,0.26141854818344973,0.06735651728360119,0.3505498081825527,0.42189157808948097
0.20141338815772467,0.15771605519490972,0.3198755513961179,0.32099500525124774,0.49485008384389195
0.08305696096737351,0.357805646189409,0.16854332648908277,0.39059406635413485,0.36043805354038655
0.41502769445357673,0.022569071851129417,0.21227597333672502,0.3501272603585689,0.47029529509192086
0.4064141102818718,0.3759573936083307,0.06135323945796488,0.15627525665183256,0.7091935059810014
0.16174568263635747,0.19843014953607432,0.5144682966605785,0.12535587116698985,0.7722801633423005
0.2041292659657973,0.03620161829039421,0.3991540322992855,0.3605150834445231,0.4537971320896563
0.3084367757839731,0.20725139782777802,0.13769335707834088,0.3466184693099081,0.4386220164695823
0.17180307318739554,0.31319380387372403,0.30866302215281327,0.2063401007860671,0.6278510880461545
0.13446296372359015,0.34409193847924174,0.2082330020766132,0.31321209572055486,0.46136346872331935
0.31951133188982034,0.30215851304270896,0.2918139591174813,0.08651619594998942,0.8097940034664741
0.23000927070883526,0.10042016379410373,0.4084298837150592,0.2611406817820018,0.5932259527578818
0.4305213270418067,0.47859742722337717,0.08278878946918199,0.008092456265634105,0.8921418301568734
0.44500284518890554,0.012067890324193519,0.3673979076933454,0.17553135679355536,0.7348927812610377
0.27004152988662183,0.15183924534353913,0.45569142350503367,0.12242780126480537,0.7935824113012611
0.47879537354086726,0.26817896949892167,0.109881479810929,0.14314417714928201,0.7450568888512387
0.31274406426486023,0.21900482080527545,0.36454444265731606,0.10370667227254818,0.7896887863898587
0.113019669169014,0.33645109508299376,0.31249060909154824,0.23803862665644393,0.5756518409987352
0.37457142129017684,0.1831356503587134,0.06126390711247509,0.38102902123863475,0.3918293380703053
0.19080477785063762,0.21783614465574203,0.3050977634316126,0.2862613140620077,0.52704079997584
0.05666464351778201,0.6597697023490599,0.05769538940020362,0.22587026473295446,0.5292406624307563
0.07754686285887373,0.40058711805988045,0.38343103347309393,0.13843498560815198,0.7122300979757962
0.3638725190789376,0.08780071762205793,0.3858541708361014,0.16247259246290313,0.7387309677812338
0.28007068147028663,0.19012557871566993,0.4020637229350738,0.12774001687896971,0.7703648589384114
0.23017907963090942,0.16599838272301534,0.3523647480339802,0.25145778961209514,0.5896136390372544
0.0944264947613364,0.45877984233625035,0.08003707608760141,0.3667565868148118,0.35810915131053217
0.290511699016668,0.17390168998441846,0.29047804674433275,0.24510856425458075,0.6062519001204661
0.05339470862253493,0.539347278075544,0.39493237664875,0.012325636653171065,0.9006094533089118
0.39146258332279443,0.2680639988445778,0.32723280469507565,0.013240613137551949,0.9399294804669852
0.4647576186786494,0.14380347122716453,0.08166093340520177,0.3097779766889843,0.5065723407210906
0.3739264983782752,0.10123286094969698,0.248748212875583,0.2760924277964447,0.5706764291628783
0.07037979729973314,0.1122392246426918,0.6036922896344538,0.21368868842312144,0.6570191224367796
0.2713814233300568,0.3389167372065088,0.3646063598199779,0.025095479643456407,0.911519269953839
0.12699625225100916,0.5598024271721431,0.13579885080115378,0.17740246977569396,0.6499259312606377
0.1145797509652308,0.0386517874339822,0.16766764609633986,0.6791008155044472,-0.028314170115166293
0.18945888751983003,0.3346670593145294,0.3416517693008947,0.13422228386474586,0.7484665153057017
0.20176216194645272,0.2845682237395355,0.3092310145836915,0.20443859973032041,0.6364284556566124
0.17522549674337354,0.10735093702694788,0.4519876304071496,0.2654359358225289,0.5857434557121644
0.07044811016844864,0.3464239043886433,0.2879808721252827,0.2951471133176253,0.4879945491458334
0.48953333265589355,0.024292416336750233,0.12027552023596144,0.36589873077139484,0.44629342057555776
0.2398887643566496,0.27467576920748804,0.29894960687716554,0.18648585955869673,0.6516022683600828
0.6283712308665614,0.04601189922306288,0.06320534741851573,0.26241152249186,0.5994809313787506
0.5868477553708698,0.1267827433326305,0.0894394682726047,0.19693003302389506,0.6729092646309999
0.30759818533801053,0.017390109549367885,0.417615531238946,0.25739617387367564,0.6095582118021446
0.41298008633259387,0.0742157098955824,0.35259469316582426,0.1602095106059994,0.7485533776066635
0.10656015083288886,0.2274143241949365,0.3563186461308832,0.30970687884129144,0.47858610068932866
0.3548605072541867,0.023129315738574973,0.2550906076391064,0.3669195693681319,0.4449947828000871
0.5319062918518196,0.0010368695782277091,0.28890690472889435,0.17814993384105826,0.7325158818438555
0.23535954188845382,0.6592399312364677,0.05588728692165639,0.04951323995342209,0.8268441503843967
0.024179019163718216,0.3310428302387717,0.28172099298430375,0.3630571576132063,0.38920569753243617
0.3235823770036263,0.23662687696274468,0.1473393299906453,0.29245141604298375,0.5258288443911125
0.614547595252287,0.32457430937519716,0.04706327321111266,0.013814822161403202,0.9305916203516157
0.3585910012231909,0.29633812070777343,0.05855757161490447,0.28651330645413114,0.5109624161772486
0.2264144372277932,0.39303282009362867,0.37913530742950047,0.0014174352490777082,0.9389189241123392
0.19650863716305433,0.2297279616832664,0.22870748886646527,0.34505591228721394,0.44795693731668906
0.35488822583714574,0.19817504207320658,0.15252987809490529,0.2944068539947423,0.5286634626969053
0.2960285441961793,0.22618100208361355,0.3606898271014022,0.1171006266188048,0.7791128596550699
0.30212366952804837,0.3260323009638493,0.29204626078634893,0.07979776872175338,0.8150968867246
0.21217631552656258,0.5093347765208367,0.09378243609823539,0.18470647185436542,0.6465400757403265
0.21351709366192034,0.33047017397014794,0.18986885605402587,0.26614387631390585,0.5346901507351116
0.3844121950346156,0.23082314072002702,0.06672723820420053,0.31803742604115687,0.47677923279425927
0.29007534744533886,0.0843534858186543,0.27836745633399035,0.3472037104020165,0.4581060629423117
0.12760721937023084,0.4585086042117635,0.24850255114540093,0.16538162527260486,0.6602258412487402
0.2914066960435176,0.46069641221705776,0.10001295888420007,0.1478839328552245,0.6860348182737517
0.4930426606640526,0.06705926227901413,0.33070675583718856,0.10919132121974477,0.8261541288285308
0.23917810420024857,0.25380321930221705,0.057871406532341185,0.4491472699651931,0.2755184511917669
0.13467276215701,0.34121378353006376,0.19475841249638062,0.3293550418165456,0.45478536974567196
0.08980380648651795,0.38894797267310627,0.3386894815402302,0.18255873930014566,0.6483722965151604
0.32407617909726527,0.2765203307364586,0.21275151006421664,0.18665198010205947,0.678543980236442
0.4849032782960632,0.24694204484975385,0.05251415628410472,0.21564052057007818,0.6271508101749319
0.23689955928808742,0.19910428599191438,0.341307576800208,0.22268857791979016,0.6261462759219318
0.09672177225645054,0.49363930837539977,0.0386682095284478,0.3709707098397019,0.34481607356536725
0.131806548002337,0.24754350943855474,0.3849696909540962,0.23568025160501216,0.6093480961766986
0.3054778759582959,0.22969546512679645,0.2508767265241796,0.213949932390728,0.6446207816448885
0.2173808959853632,0.18917104909065016,0.352590889441088,0.2408571654828986,0.5914214895029895
0.3661176345012601,0.2749406693949587,0.3081905260344207,0.0507511700693604,0.8826321444867156
0.3855839078743037,0.010458017561319954,0.41182944462053633,0.19212862994383992,0.7102383524500421
0.22442732940722376,0.4792933432368141,0.2498955667239228,0.046383760632039465,0.8345656904045782
0.08199747331857037,0.14594035741654038,0.5449135312898475,0.22714863797504176,0.6373859894249563
0.1805302732278305,0.32030712812391665,0.4371018491526129,0.06206074949563994,0.8588628065379526
0.5052420096333458,0.23085087195749424,0.1980122675135824,0.06589485089557773,0.8665300928630094
0.30862421585225974,0.28632704128768355,0.038321674643124505,0.36672706821693213,0.4069603414814492
0.2704701847143993,0.30103158672700636,0.42218855344565026,0.006309675112943947,0.9303291699851827
0.4008836199108654,0.11085784976221487,0.07778998277632763,0.4104685475505921,0.3621256087216689
0.11416040041062922,0.29485570975936026,0.28830563348305344,0.30267825634695716,0.48701147352769225
0.2292745055999324,0.23593072949284752,0.01473176456209404,0.5200630003451261,0.18451589005838376
0.3688752333990956,0.11182886423365647,0.1939258094138247,0.3253700929534231,0.48957908772313385
0.17837436343600396,0.22734606247826325,0.2878038431382891,0.3064757309474436,0.49481719108318184
0.3683715115618777,0.18238333667949552,0.18966111044968037,0.2595840413089466,0.5741472707006813
0.4792705068303693,0.26164862351203116,0.04398310202017696,0.2150977676374225,0.6381060550170616
0.04738187415301822,0.11732330921850968,0.3781690155627956,0.45712580106567663,0.29671280201870875
0.30743474527923603,0.26458386040389914,0.18230228150365188,0.24567911281321286,0.5785645586994008
0.10902222374080453,0.34891424504732954,0.2957693678780257,0.24629416333384024,0.5782216182421401
0.21226013320020157,0.028788418526618526,0.33190223868394836,0.42704920958923165,0.35366850191082894
0.12158140647002073,0.36077479939565477,0.2669446525729931,0.2506991415613313,0.5337575878090893
0.3572745961845024,0.13726966723044098,0.37239066621076305,0.1330650703742936,0.7798119443539935
0.358281422500337,0.2466169054333805,0.3909840565051161,0.004117615561166396,0.9321693502999053
0.3108479043428568,0.2261951106871968,0.18435336872611865,0.2786036162438277,0.5481653090311789
0.19459996056455736,0.377767576682373,0.2164299943271264,0.21120246842594323,0.6076427820246105
0.3233088956628533,0.15132899763030405,0.030640369025790003,0.49472173768105265,0.22765159395236023
0.2943583066382286,0.15525666994604562,0.2784733562577012,0.27191166715802445,0.5688439987710564
0.2513355148427804,0.1353762313412565,0.2671061386525494,0.34618211516341374,0.45365158098662817
0.40358642133298495,0.2767026717636108,0.22055613493172244,0.09915477197168181,0.7959273076897551
0.25170957436791314,0.06489655054398077,0.1368366064174114,0.5465572686706947,0.16718478688516186
0.025344978556512528,0.4184675458067138,0.31700358060802675,0.239183895028747,0.5784540255858724
0.14152375054843488,0.126477684323383,0.35519243990282456,0.37680612522535767,0.409495275297287
0.13601369386429069,0.22127965712044007,0.15727534900596277,0.48543130000930657,0.2386611014179742
0.04337400016348145,0.3264370111851492,0.33715965478535015,0.2930293338660191,0.49516859696394144
0.3619714685375348,0.46344800056941665,0.06797823991031644,0.10660229098273212,0.7705793634404893
0.32437727749283557,0.12414454817072934,0.29424154487441506,0.25723662946202014,0.589316146172824
0.3701251052732025,0.09528682934305219,0.34153182523119785,0.1930562401525474,0.6913582739025683
0.3638504484300044,0.3533987974507704,0.15609845153062896,0.12665230258859622,0.7393417866269516
0.447869260226832,0.12247159052892813,0.16764613080760246,0.2620130184366374,0.5886097337657047
0.051662566659577955,0.14594269885692163,0.28545524457042226,0.5169394899130781,0.20269936030184454
0.24049826699033158,0.2784556046602607,0.14474578840420013,0.3363003399452077,0.4398583691501365
0.3129246030291438,0.16500597395477298,0.4225671946577381,0.09950222835834503,0.8094951639737892
0.1036831351247172,0.5596582614429878,0.21936481080300932,0.11729379262928587,0.7121276587674739
0.41321016366769664,0.20644221482540648,0.0024753637382772847,0.37787225776861944,0.39190317038198946
0.35410109073432416,0.13146302513701935,0.12168440814532153,0.392751475983335,0.3911533322544446
0.20468423401376878,0.17990620679787062,0.31815896219526474,0.29725059699309586,0.5091475528108885
0.08783916254482761,0.3965023149380315,0.3138913368633515,0.20176718565378934,0.6180487585317097
0.04690113103376249,0.17088820037356878,0.005709069796035353,0.7765015987966333,-0.19038562825098532
0.2777112379891614,0.11679179422753533,0.3224693359604251,0.2830276318228782,0.5462606037087989
0.5743192307921993,0.2618802073643199,0.08998264211587056,0.07381791972761029,0.8238030685675046
0.2861937940106159,0.11923082516830169,0.2189259483941574,0.37564943242692495,0.41267968632595214
0.18563567513006474,0.2633456812343745,0.5179846532134403,0.03303399042212039,0.9109471621816632
0.08355346292494771,0.4055090897641243,0.31516453596558686,0.19577291134534125,0.6049633605409572
0.15047419071854592,0.37820149862245594,0.13388467258499723,0.3374396380740009,0.4182002431645075
0.37689619547990866,0.1628819829278906,0.32057857266861917,0.13964324892358165,0.7579587300290496
0.5187690708303426,0.0053035194714168175,0.38074081634228335,0.09518659335595718,0.85589423009821
0.13162380068665114,0.03104483914609841,0.28814911186987385,0.5491822482973766,0.16846541776741047
0.20584888422341133,0.2271315609830274,0.5657154068359994,0.001304147957561755,0.9639740439162031
0.37457939085843767,0.25757205760688073,0.05168372783593849,0.31616482369874316,0.46135975005016505
0.23796811937391396,0.10499731593793712,0.445617239376769,0.21141732531137994,0.6618745488453427
0.3563598002846606,0.3197861175056201,0.03837723624387681,0.28547684596584255,0.49183820167483117
0.14578636055614277,0.23477860257674044,0.28413769526959026,0.33529734159752655,0.45009826708836215
0.45562547434219924,0.15338671790200073,0.12372116995448945,0.26726663780131055,0.5760920356127341
0.3190291354751181,0.45694554589077657,0.05191887390647012,0.17210644472763517,0.6732985010249306
0.14071927827222488,0.22384249576588164,0.38285877482087516,0.2525794511410183,0.5651701993470022
0.059756192586572256,0.6311005118919538,0.29761981998229203,0.011523475539181906,0.8564946843128364
0.36395990321062244,0.38623027395255144,0.05645368448720879,0.19335613834961735,0.6520312513826912
0.07430865696749125,0.35485156122651335,0.4472339761798895,0.12360580562610594,0.7613635573768641
0.0790118245417252,0.2477486144720313,0.4097067286964409,0.26353283228980257,0.5427635979472883
0.23969272661022475,0.2914288880578169,0.42051516953710866,0.048363215794849736,0.883740843099053
0.11743566641964699,0.482648179654885,0.1925023524731103,0.20741380145235785,0.5923496618904864
0.1983234840612276,0.3508979202627006,0.12267797498683239,0.3281006206892394,0.45521438092673583
0.30306337415408424,0.19560949071909586,0.26811944467732185,0.23320769044949807,0.6110665661819337
